date,cash_type,card,money,coffee_name,time,year,month,day_of_week,hour,time_period,price_tier
2025-02-27,card,ANON-0000-0000-1179,35.76,Cocoa,18:40:52.049,2025,2,Thursday,18,Evening,Medium
2025-02-27,card,ANON-0000-0000-1215,35.76,Latte,19:14:15.622,2025,2,Thursday,19,Evening,Medium
2025-02-27,card,ANON-0000-0000-0046,35.76,Cappuccino,20:02:07.207,2025,2,Thursday,20,Evening,Medium
2025-02-28,card,ANON-0000-0000-1163,30.86,Americano with Milk,06:52:45.591,2025,2,Friday,6,Morning,Medium
2025-02-28,card,ANON-0000-0000-1163,30.86,Americano with Milk,06:54:59.973,2025,2,Friday,6,Morning,Medium
2025-02-28,card,ANON-0000-0000-1161,35.76,Cappuccino,07:18:36.920,2025,2,Friday,7,Morning,Medium
2025-02-28,card,ANON-0000-0000-1255,21.06,Espresso,08:09:57.784,2025,2,Friday,8,Morning,Low
2025-02-28,card,ANON-0000-0000-1162,30.86,Americano with Milk,09:02:38.061,2025,2,Friday,9,Morning,Medium
2025-02-28,card,ANON-0000-0000-1110,25.96,Americano,14:44:28.113,2025,2,Friday,14,Afternoon,Low
2025-02-28,card,ANON-0000-0000-1110,25.96,Americano,14:45:22.024,2025,2,Friday,14,Afternoon,Low
2025-02-28,card,ANON-0000-0000-1163,25.96,Americano,14:47:52.342,2025,2,Friday,14,Afternoon,Low
2025-02-28,card,ANON-0000-0000-1191,35.76,Latte,14:52:02.209,2025,2,Friday,14,Afternoon,Medium
2025-02-28,card,ANON-0000-0000-1110,25.96,Americano,15:19:18.675,2025,2,Friday,15,Afternoon,Low
2025-02-28,card,ANON-0000-0000-1156,35.76,Cocoa,16:22:27.380,2025,2,Friday,16,Afternoon,Medium
2025-02-28,card,ANON-0000-0000-1170,25.96,Americano,16:30:06.695,2025,2,Friday,16,Afternoon,Low
2025-02-28,card,ANON-0000-0000-1191,35.76,Latte,17:21:00.889,2025,2,Friday,17,Evening,Medium
2025-02-28,card,ANON-0000-0000-1256,30.86,Americano with Milk,17:31:04.347,2025,2,Friday,17,Evening,Medium
2025-02-28,card,ANON-0000-0000-1170,25.96,Americano,17:32:16.632,2025,2,Friday,17,Evening,Low
2025-02-28,card,ANON-0000-0000-1190,25.96,Americano,17:33:49.148,2025,2,Friday,17,Evening,Low
2025-02-28,card,ANON-0000-0000-1257,35.76,Latte,18:53:49.487,2025,2,Friday,18,Evening,Medium
2025-03-01,card,ANON-0000-0000-1184,35.76,Cappuccino,10:31:45.742,2025,3,Saturday,10,Morning,Medium
2025-03-01,card,ANON-0000-0000-1190,25.96,Americano,11:24:04.507,2025,3,Saturday,11,Morning,Low
2025-03-01,card,ANON-0000-0000-1198,25.96,Americano,11:27:58.402,2025,3,Saturday,11,Morning,Low
2025-03-01,card,ANON-0000-0000-1254,35.76,Latte,14:43:23.827,2025,3,Saturday,14,Afternoon,Medium
2025-03-01,card,ANON-0000-0000-1152,25.96,Americano,15:02:31.500,2025,3,Saturday,15,Afternoon,Low
2025-03-01,card,ANON-0000-0000-1157,30.86,Americano with Milk,15:08:20.223,2025,3,Saturday,15,Afternoon,Medium
2025-03-01,card,ANON-0000-0000-1184,35.76,Cappuccino,16:42:13.049,2025,3,Saturday,16,Afternoon,Medium
2025-03-01,card,ANON-0000-0000-1258,25.96,Americano,17:08:33.502,2025,3,Saturday,17,Evening,Low
2025-03-02,card,ANON-0000-0000-1163,35.76,Cocoa,09:58:15.295,2025,3,Sunday,9,Morning,Medium
2025-03-02,card,ANON-0000-0000-1189,35.76,Latte,12:17:36.376,2025,3,Sunday,12,Afternoon,Medium
2025-03-02,card,ANON-0000-0000-1217,30.86,Americano with Milk,13:36:19.536,2025,3,Sunday,13,Afternoon,Medium
2025-03-02,card,ANON-0000-0000-1152,30.86,Americano with Milk,15:22:17.476,2025,3,Sunday,15,Afternoon,Medium
2025-03-02,card,ANON-0000-0000-1152,25.96,Americano,15:23:15.736,2025,3,Sunday,15,Afternoon,Low
2025-03-02,card,ANON-0000-0000-1190,25.96,Americano,15:24:45.231,2025,3,Sunday,15,Afternoon,Low
2025-03-03,card,ANON-0000-0000-1161,35.76,Cappuccino,08:24:01.942,2025,3,Monday,8,Morning,Medium
2025-03-03,card,ANON-0000-0000-1244,35.76,Cocoa,09:46:51.968,2025,3,Monday,9,Morning,Medium
2025-03-03,card,ANON-0000-0000-1244,35.76,Latte,09:48:39.338,2025,3,Monday,9,Morning,Medium
2025-03-03,card,ANON-0000-0000-1227,35.76,Hot Chocolate,10:21:24.640,2025,3,Monday,10,Morning,Medium
2025-03-03,card,ANON-0000-0000-1259,35.76,Hot Chocolate,10:24:46.716,2025,3,Monday,10,Morning,Medium
2025-03-03,card,ANON-0000-0000-1184,35.76,Cappuccino,12:58:08.052,2025,3,Monday,12,Afternoon,Medium
2025-03-03,card,ANON-0000-0000-1191,35.76,Latte,15:11:01.202,2025,3,Monday,15,Afternoon,Medium
2025-03-03,card,ANON-0000-0000-1167,25.96,Americano,15:47:58.817,2025,3,Monday,15,Afternoon,Low
2025-03-03,card,ANON-0000-0000-1196,35.76,Cocoa,16:14:50.464,2025,3,Monday,16,Afternoon,Medium
2025-03-03,card,ANON-0000-0000-1191,35.76,Latte,16:16:35.240,2025,3,Monday,16,Afternoon,Medium
2025-03-03,card,ANON-0000-0000-1164,35.76,Latte,16:18:27.089,2025,3,Monday,16,Afternoon,Medium
2025-03-03,card,ANON-0000-0000-1158,35.76,Cappuccino,16:40:29.304,2025,3,Monday,16,Afternoon,Medium
2025-03-03,card,ANON-0000-0000-1158,35.76,Cappuccino,16:42:22.611,2025,3,Monday,16,Afternoon,Medium
2025-03-03,card,ANON-0000-0000-1170,25.96,Americano,16:52:11.629,2025,3,Monday,16,Afternoon,Low
2025-03-03,card,ANON-0000-0000-1256,30.86,Americano with Milk,17:28:42.804,2025,3,Monday,17,Evening,Medium
2025-03-03,card,ANON-0000-0000-1198,25.96,Americano,17:31:22.380,2025,3,Monday,17,Evening,Low
2025-03-03,card,ANON-0000-0000-1198,35.76,Hot Chocolate,17:32:18.437,2025,3,Monday,17,Evening,Medium
2025-03-03,card,ANON-0000-0000-1198,25.96,Americano,17:32:58.753,2025,3,Monday,17,Evening,Low
2025-03-03,card,ANON-0000-0000-1179,35.76,Hot Chocolate,17:57:32.688,2025,3,Monday,17,Evening,Medium
2025-03-03,card,ANON-0000-0000-1178,35.76,Hot Chocolate,17:58:27.343,2025,3,Monday,17,Evening,Medium
2025-03-03,card,ANON-0000-0000-1162,30.86,Americano with Milk,18:03:05.008,2025,3,Monday,18,Evening,Medium
2025-03-03,card,ANON-0000-0000-1257,35.76,Latte,18:46:52.609,2025,3,Monday,18,Evening,Medium
2025-03-04,card,ANON-0000-0000-1161,35.76,Cappuccino,07:19:21.939,2025,3,Tuesday,7,Morning,Medium
2025-03-04,card,ANON-0000-0000-1163,25.96,Americano,07:31:55.409,2025,3,Tuesday,7,Morning,Low
2025-03-04,card,ANON-0000-0000-1187,30.86,Americano with Milk,08:51:45.272,2025,3,Tuesday,8,Morning,Medium
2025-03-04,card,ANON-0000-0000-1163,25.96,Americano,09:09:31.929,2025,3,Tuesday,9,Morning,Low
2025-03-04,card,ANON-0000-0000-1163,25.96,Americano,09:10:22.201,2025,3,Tuesday,9,Morning,Low
2025-03-04,card,ANON-0000-0000-1260,25.96,Americano,09:58:37.168,2025,3,Tuesday,9,Morning,Low
2025-03-04,card,ANON-0000-0000-1222,30.86,Americano with Milk,11:04:01.957,2025,3,Tuesday,11,Morning,Medium
2025-03-04,card,ANON-0000-0000-1176,25.96,Americano,11:05:06.974,2025,3,Tuesday,11,Morning,Low
2025-03-04,card,ANON-0000-0000-1167,25.96,Americano,11:46:41.064,2025,3,Tuesday,11,Morning,Low
2025-03-04,card,ANON-0000-0000-1167,25.96,Americano,11:47:24.511,2025,3,Tuesday,11,Morning,Low
2025-03-04,card,ANON-0000-0000-1110,25.96,Americano,11:51:34.795,2025,3,Tuesday,11,Morning,Low
2025-03-04,card,ANON-0000-0000-1189,35.76,Cocoa,12:25:59.172,2025,3,Tuesday,12,Afternoon,Medium
2025-03-04,card,ANON-0000-0000-1167,25.96,Americano,16:48:58.420,2025,3,Tuesday,16,Afternoon,Low
2025-03-04,card,ANON-0000-0000-1234,35.76,Cocoa,18:43:21.868,2025,3,Tuesday,18,Evening,Medium
2025-03-04,card,ANON-0000-0000-1174,35.76,Latte,19:10:09.471,2025,3,Tuesday,19,Evening,Medium
2025-03-04,card,ANON-0000-0000-1246,35.76,Latte,20:09:00.555,2025,3,Tuesday,20,Evening,Medium
2025-03-05,card,ANON-0000-0000-1163,30.86,Americano with Milk,08:39:51.618,2025,3,Wednesday,8,Morning,Medium
2025-03-05,card,ANON-0000-0000-1167,25.96,Americano,09:38:24.258,2025,3,Wednesday,9,Morning,Low
2025-03-05,card,ANON-0000-0000-1198,25.96,Americano,10:01:14.296,2025,3,Wednesday,10,Morning,Low
2025-03-05,card,ANON-0000-0000-1198,25.96,Americano,10:02:04.297,2025,3,Wednesday,10,Morning,Low
2025-03-05,card,ANON-0000-0000-1261,35.76,Cappuccino,10:10:50.521,2025,3,Wednesday,10,Morning,Medium
2025-03-05,card,ANON-0000-0000-1248,30.86,Americano with Milk,10:40:34.821,2025,3,Wednesday,10,Morning,Medium
2025-03-05,card,ANON-0000-0000-1184,35.76,Cappuccino,11:08:31.568,2025,3,Wednesday,11,Morning,Medium
2025-03-05,card,ANON-0000-0000-1262,35.76,Cocoa,11:10:54.165,2025,3,Wednesday,11,Morning,Medium
2025-03-05,card,ANON-0000-0000-1198,25.96,Americano,11:38:51.182,2025,3,Wednesday,11,Morning,Low
2025-03-05,card,ANON-0000-0000-1167,25.96,Americano,11:41:22.429,2025,3,Wednesday,11,Morning,Low
2025-03-05,card,ANON-0000-0000-1110,25.96,Americano,12:12:56.269,2025,3,Wednesday,12,Afternoon,Low
2025-03-05,card,ANON-0000-0000-1191,35.76,Latte,15:07:50.623,2025,3,Wednesday,15,Afternoon,Medium
2025-03-05,card,ANON-0000-0000-1164,35.76,Latte,15:21:35.832,2025,3,Wednesday,15,Afternoon,Medium
2025-03-05,card,ANON-0000-0000-1165,35.76,Hot Chocolate,15:25:11.415,2025,3,Wednesday,15,Afternoon,Medium
2025-03-05,card,ANON-0000-0000-1222,30.86,Americano with Milk,17:09:56.990,2025,3,Wednesday,17,Evening,Medium
2025-03-05,card,ANON-0000-0000-1263,21.06,Espresso,17:16:23.550,2025,3,Wednesday,17,Evening,Low
2025-03-05,card,ANON-0000-0000-1191,35.76,Latte,17:31:40.879,2025,3,Wednesday,17,Evening,Medium
2025-03-05,card,ANON-0000-0000-1158,35.76,Cappuccino,18:13:26.969,2025,3,Wednesday,18,Evening,Medium
2025-03-05,card,ANON-0000-0000-1264,35.76,Cocoa,19:02:56.818,2025,3,Wednesday,19,Evening,Medium
2025-03-06,card,ANON-0000-0000-1210,35.76,Hot Chocolate,09:33:39.296,2025,3,Thursday,9,Morning,Medium
2025-03-06,card,ANON-0000-0000-1207,21.06,Espresso,09:35:52.935,2025,3,Thursday,9,Morning,Low
2025-03-06,card,ANON-0000-0000-1207,30.86,Americano with Milk,10:48:04.907,2025,3,Thursday,10,Morning,Medium
2025-03-06,card,ANON-0000-0000-1163,25.96,Americano,10:56:47.365,2025,3,Thursday,10,Morning,Low
2025-03-06,card,ANON-0000-0000-1163,25.96,Americano,10:57:35.031,2025,3,Thursday,10,Morning,Low
2025-03-06,card,ANON-0000-0000-1198,25.96,Americano,11:05:43.624,2025,3,Thursday,11,Morning,Low
2025-03-06,card,ANON-0000-0000-1265,35.76,Cappuccino,11:17:38.018,2025,3,Thursday,11,Morning,Medium
2025-03-06,card,ANON-0000-0000-1215,35.76,Latte,13:51:33.101,2025,3,Thursday,13,Afternoon,Medium
2025-03-06,card,ANON-0000-0000-1216,30.86,Americano with Milk,16:06:47.303,2025,3,Thursday,16,Afternoon,Medium
2025-03-06,card,ANON-0000-0000-1163,35.76,Cocoa,17:49:11.208,2025,3,Thursday,17,Evening,Medium
2025-03-06,card,ANON-0000-0000-1158,35.76,Cappuccino,18:27:11.724,2025,3,Thursday,18,Evening,Medium
2025-03-06,card,ANON-0000-0000-1153,30.86,Americano with Milk,19:22:10.719,2025,3,Thursday,19,Evening,Medium
2025-03-07,card,ANON-0000-0000-1161,35.76,Cappuccino,07:05:42.321,2025,3,Friday,7,Morning,Medium
2025-03-07,card,ANON-0000-0000-1110,25.96,Americano,08:45:10.887,2025,3,Friday,8,Morning,Low
2025-03-07,card,ANON-0000-0000-1110,25.96,Americano,08:46:03.828,2025,3,Friday,8,Morning,Low
2025-03-07,card,ANON-0000-0000-1163,25.96,Americano,09:02:40.792,2025,3,Friday,9,Morning,Low
2025-03-07,card,ANON-0000-0000-1155,35.76,Hot Chocolate,10:09:57.931,2025,3,Friday,10,Morning,Medium
2025-03-07,card,ANON-0000-0000-1266,30.86,Americano with Milk,10:26:34.938,2025,3,Friday,10,Morning,Medium
2025-03-07,card,ANON-0000-0000-1266,30.86,Americano with Milk,10:27:32.541,2025,3,Friday,10,Morning,Medium
2025-03-07,card,ANON-0000-0000-1262,35.76,Cocoa,10:41:45.791,2025,3,Friday,10,Morning,Medium
2025-03-07,card,ANON-0000-0000-1189,35.76,Cocoa,11:50:59.454,2025,3,Friday,11,Morning,Medium
2025-03-07,card,ANON-0000-0000-1157,30.86,Americano with Milk,12:03:46.247,2025,3,Friday,12,Afternoon,Medium
2025-03-07,card,ANON-0000-0000-1210,35.76,Hot Chocolate,13:43:48.445,2025,3,Friday,13,Afternoon,Medium
2025-03-07,card,ANON-0000-0000-1260,25.96,Americano,13:55:31.605,2025,3,Friday,13,Afternoon,Low
2025-03-07,card,ANON-0000-0000-1184,35.76,Cappuccino,14:53:30.160,2025,3,Friday,14,Afternoon,Medium
2025-03-07,card,ANON-0000-0000-1191,35.76,Latte,15:09:04.325,2025,3,Friday,15,Afternoon,Medium
2025-03-07,card,ANON-0000-0000-1164,35.76,Latte,15:52:52.989,2025,3,Friday,15,Afternoon,Medium
2025-03-07,card,ANON-0000-0000-1191,35.76,Latte,17:10:29.285,2025,3,Friday,17,Evening,Medium
2025-03-07,card,ANON-0000-0000-1165,35.76,Hot Chocolate,17:12:23.608,2025,3,Friday,17,Evening,Medium
2025-03-08,card,ANON-0000-0000-1207,30.86,Americano with Milk,09:23:44.544,2025,3,Saturday,9,Morning,Medium
2025-03-08,card,ANON-0000-0000-1162,30.86,Americano with Milk,09:41:52.900,2025,3,Saturday,9,Morning,Medium
2025-03-08,card,ANON-0000-0000-1163,25.96,Americano,10:54:13.634,2025,3,Saturday,10,Morning,Low
2025-03-08,card,ANON-0000-0000-1190,25.96,Americano,11:19:45.578,2025,3,Saturday,11,Morning,Low
2025-03-08,card,ANON-0000-0000-1190,25.96,Americano,11:20:32.377,2025,3,Saturday,11,Morning,Low
2025-03-08,card,ANON-0000-0000-1267,30.86,Americano with Milk,12:41:19.836,2025,3,Saturday,12,Afternoon,Medium
2025-03-08,card,ANON-0000-0000-1110,25.96,Americano,12:45:05.337,2025,3,Saturday,12,Afternoon,Low
2025-03-08,card,ANON-0000-0000-1162,35.76,Cappuccino,13:40:06.054,2025,3,Saturday,13,Afternoon,Medium
2025-03-09,card,ANON-0000-0000-1268,21.06,Espresso,09:42:03.883,2025,3,Sunday,9,Morning,Low
2025-03-09,card,ANON-0000-0000-1269,30.86,Americano with Milk,11:25:53.184,2025,3,Sunday,11,Morning,Medium
2025-03-09,card,ANON-0000-0000-1184,35.76,Cappuccino,13:51:56.278,2025,3,Sunday,13,Afternoon,Medium
2025-03-09,card,ANON-0000-0000-1163,25.96,Americano,14:18:30.062,2025,3,Sunday,14,Afternoon,Low
2025-03-09,card,ANON-0000-0000-1153,35.76,Cappuccino,15:12:41.404,2025,3,Sunday,15,Afternoon,Medium
2025-03-09,card,ANON-0000-0000-1110,25.96,Americano,15:39:07.132,2025,3,Sunday,15,Afternoon,Low
2025-03-09,card,ANON-0000-0000-1217,30.86,Americano with Milk,15:52:39.328,2025,3,Sunday,15,Afternoon,Medium
2025-03-09,card,ANON-0000-0000-1270,35.76,Cocoa,15:53:40.394,2025,3,Sunday,15,Afternoon,Medium
2025-03-10,card,ANON-0000-0000-1271,25.96,Americano,08:34:43.483,2025,3,Monday,8,Morning,Low
2025-03-10,card,ANON-0000-0000-1271,35.76,Latte,08:35:40.478,2025,3,Monday,8,Morning,Medium
2025-03-10,card,ANON-0000-0000-1153,30.86,Americano with Milk,09:06:27.613,2025,3,Monday,9,Morning,Medium
2025-03-10,card,ANON-0000-0000-1210,35.76,Hot Chocolate,09:19:28.887,2025,3,Monday,9,Morning,Medium
2025-03-10,card,ANON-0000-0000-1272,35.76,Cocoa,09:50:54.123,2025,3,Monday,9,Morning,Medium
2025-03-10,card,ANON-0000-0000-1273,35.76,Hot Chocolate,10:18:57.060,2025,3,Monday,10,Morning,Medium
2025-03-10,card,ANON-0000-0000-1171,25.96,Americano,12:36:14.796,2025,3,Monday,12,Afternoon,Low
2025-03-10,card,ANON-0000-0000-1170,25.96,Americano,15:32:09.477,2025,3,Monday,15,Afternoon,Low
2025-03-10,card,ANON-0000-0000-1212,35.76,Hot Chocolate,15:41:57.873,2025,3,Monday,15,Afternoon,Medium
2025-03-10,card,ANON-0000-0000-1191,35.76,Latte,16:18:00.593,2025,3,Monday,16,Afternoon,Medium
2025-03-10,card,ANON-0000-0000-1165,35.76,Latte,16:18:54.225,2025,3,Monday,16,Afternoon,Medium
2025-03-10,card,ANON-0000-0000-1274,35.76,Cappuccino,16:24:25.439,2025,3,Monday,16,Afternoon,Medium
2025-03-10,card,ANON-0000-0000-1274,30.86,Americano with Milk,16:25:32.458,2025,3,Monday,16,Afternoon,Medium
2025-03-10,card,ANON-0000-0000-1170,25.96,Americano,18:15:54.241,2025,3,Monday,18,Evening,Low
2025-03-10,card,ANON-0000-0000-1257,35.76,Latte,18:48:30.228,2025,3,Monday,18,Evening,Medium
2025-03-10,card,ANON-0000-0000-1257,35.76,Latte,18:49:22.317,2025,3,Monday,18,Evening,Medium
2025-03-10,card,ANON-0000-0000-1157,30.86,Americano with Milk,19:26:42.875,2025,3,Monday,19,Evening,Medium
2025-03-11,card,ANON-0000-0000-1170,25.96,Americano,08:46:25.572,2025,3,Tuesday,8,Morning,Low
2025-03-11,card,ANON-0000-0000-1163,35.76,Cappuccino,09:12:27.690,2025,3,Tuesday,9,Morning,Medium
2025-03-11,card,ANON-0000-0000-1275,35.76,Latte,09:27:04.403,2025,3,Tuesday,9,Morning,Medium
2025-03-11,card,ANON-0000-0000-1170,25.96,Americano,10:26:57.814,2025,3,Tuesday,10,Morning,Low
2025-03-11,card,ANON-0000-0000-1170,25.96,Americano,12:33:20.355,2025,3,Tuesday,12,Afternoon,Low
2025-03-11,card,ANON-0000-0000-1171,25.96,Americano,13:16:54.690,2025,3,Tuesday,13,Afternoon,Low
2025-03-11,card,ANON-0000-0000-1276,35.76,Hot Chocolate,16:29:31.062,2025,3,Tuesday,16,Afternoon,Medium
2025-03-11,card,ANON-0000-0000-1276,35.76,Cocoa,16:30:16.089,2025,3,Tuesday,16,Afternoon,Medium
2025-03-11,card,ANON-0000-0000-1210,35.76,Hot Chocolate,16:49:40.750,2025,3,Tuesday,16,Afternoon,Medium
2025-03-11,card,ANON-0000-0000-1184,35.76,Cappuccino,17:46:50.233,2025,3,Tuesday,17,Evening,Medium
2025-03-11,card,ANON-0000-0000-1157,30.86,Americano with Milk,18:56:52.112,2025,3,Tuesday,18,Evening,Medium
2025-03-11,card,ANON-0000-0000-1209,35.76,Latte,19:07:14.374,2025,3,Tuesday,19,Evening,Medium
2025-03-11,card,ANON-0000-0000-1185,35.76,Cocoa,20:08:56.329,2025,3,Tuesday,20,Evening,Medium
2025-03-12,card,ANON-0000-0000-1277,35.76,Cocoa,11:11:39.446,2025,3,Wednesday,11,Morning,Medium
2025-03-12,card,ANON-0000-0000-1161,30.86,Americano with Milk,11:47:34.257,2025,3,Wednesday,11,Morning,Medium
2025-03-12,card,ANON-0000-0000-1161,35.76,Cappuccino,11:50:15.399,2025,3,Wednesday,11,Morning,Medium
2025-03-12,card,ANON-0000-0000-1163,25.96,Americano,11:55:55.859,2025,3,Wednesday,11,Morning,Low
2025-03-12,card,ANON-0000-0000-1163,25.96,Americano,11:56:48.899,2025,3,Wednesday,11,Morning,Low
2025-03-12,card,ANON-0000-0000-1278,25.96,Americano,12:06:11.058,2025,3,Wednesday,12,Afternoon,Low
2025-03-12,card,ANON-0000-0000-1279,35.76,Hot Chocolate,12:55:38.412,2025,3,Wednesday,12,Afternoon,Medium
2025-03-12,card,ANON-0000-0000-1280,35.76,Latte,13:01:49.309,2025,3,Wednesday,13,Afternoon,Medium
2025-03-12,card,ANON-0000-0000-1199,35.76,Latte,13:56:23.641,2025,3,Wednesday,13,Afternoon,Medium
2025-03-12,card,ANON-0000-0000-1281,35.76,Cappuccino,16:27:37.181,2025,3,Wednesday,16,Afternoon,Medium
2025-03-12,card,ANON-0000-0000-1191,35.76,Latte,16:35:03.980,2025,3,Wednesday,16,Afternoon,Medium
2025-03-12,card,ANON-0000-0000-1165,35.76,Latte,16:36:00.656,2025,3,Wednesday,16,Afternoon,Medium
2025-03-12,card,ANON-0000-0000-1170,25.96,Americano,18:10:34.209,2025,3,Wednesday,18,Evening,Low
2025-03-12,card,ANON-0000-0000-1264,35.76,Cocoa,18:17:17.844,2025,3,Wednesday,18,Evening,Medium
2025-03-12,card,ANON-0000-0000-1282,25.96,Americano,18:24:40.491,2025,3,Wednesday,18,Evening,Low
2025-03-12,card,ANON-0000-0000-1158,35.76,Cappuccino,18:38:56.648,2025,3,Wednesday,18,Evening,Medium
2025-03-12,card,ANON-0000-0000-1170,25.96,Americano,18:42:13.656,2025,3,Wednesday,18,Evening,Low
2025-03-13,card,ANON-0000-0000-1161,35.76,Cappuccino,07:01:36.408,2025,3,Thursday,7,Morning,Medium
2025-03-13,card,ANON-0000-0000-1153,30.86,Americano with Milk,08:23:17.476,2025,3,Thursday,8,Morning,Medium
2025-03-13,card,ANON-0000-0000-1163,30.86,Americano with Milk,09:04:47.284,2025,3,Thursday,9,Morning,Medium
2025-03-13,card,ANON-0000-0000-1168,35.76,Latte,09:20:09.466,2025,3,Thursday,9,Morning,Medium
2025-03-13,card,ANON-0000-0000-1207,21.06,Espresso,09:22:04.621,2025,3,Thursday,9,Morning,Low
2025-03-13,card,ANON-0000-0000-1283,25.96,Americano,09:38:19.627,2025,3,Thursday,9,Morning,Low
2025-03-13,card,ANON-0000-0000-1284,30.86,Americano with Milk,09:39:14.588,2025,3,Thursday,9,Morning,Medium
2025-03-13,card,ANON-0000-0000-1167,25.96,Americano,11:18:02.309,2025,3,Thursday,11,Morning,Low
2025-03-13,card,ANON-0000-0000-1191,35.76,Latte,12:13:37.365,2025,3,Thursday,12,Afternoon,Medium
2025-03-13,card,ANON-0000-0000-1285,30.86,Americano with Milk,14:53:50.007,2025,3,Thursday,14,Afternoon,Medium
2025-03-13,card,ANON-0000-0000-1194,25.96,Americano,14:55:31.554,2025,3,Thursday,14,Afternoon,Low
2025-03-13,card,ANON-0000-0000-1158,35.76,Cappuccino,18:47:43.645,2025,3,Thursday,18,Evening,Medium
2025-03-14,card,ANON-0000-0000-1170,25.96,Americano,07:55:05.952,2025,3,Friday,7,Morning,Low
2025-03-14,card,ANON-0000-0000-1286,30.86,Americano with Milk,08:13:40.184,2025,3,Friday,8,Morning,Medium
2025-03-14,card,ANON-0000-0000-1271,25.96,Americano,08:59:26.828,2025,3,Friday,8,Morning,Low
2025-03-14,card,ANON-0000-0000-1287,35.76,Latte,09:00:29.883,2025,3,Friday,9,Morning,Medium
2025-03-14,card,ANON-0000-0000-1207,21.06,Espresso,09:26:07.904,2025,3,Friday,9,Morning,Low
2025-03-14,card,ANON-0000-0000-1170,25.96,Americano,09:28:37.201,2025,3,Friday,9,Morning,Low
2025-03-14,card,ANON-0000-0000-1110,25.96,Americano,10:20:51.345,2025,3,Friday,10,Morning,Low
2025-03-14,card,ANON-0000-0000-1288,35.76,Latte,10:48:22.804,2025,3,Friday,10,Morning,Medium
2025-03-14,card,ANON-0000-0000-1288,35.76,Cappuccino,10:49:27.796,2025,3,Friday,10,Morning,Medium
2025-03-14,card,ANON-0000-0000-1170,25.96,Americano,14:35:17.282,2025,3,Friday,14,Afternoon,Low
2025-03-14,card,ANON-0000-0000-1165,35.76,Latte,14:36:21.815,2025,3,Friday,14,Afternoon,Medium
2025-03-14,card,ANON-0000-0000-1191,35.76,Latte,15:54:20.979,2025,3,Friday,15,Afternoon,Medium
2025-03-14,card,ANON-0000-0000-1165,35.76,Latte,15:55:40.848,2025,3,Friday,15,Afternoon,Medium
2025-03-14,card,ANON-0000-0000-1170,25.96,Americano,16:27:04.016,2025,3,Friday,16,Afternoon,Low
2025-03-14,card,ANON-0000-0000-1276,35.76,Cocoa,16:31:00.187,2025,3,Friday,16,Afternoon,Medium
2025-03-14,card,ANON-0000-0000-1289,35.76,Cocoa,16:31:55.078,2025,3,Friday,16,Afternoon,Medium
2025-03-14,card,ANON-0000-0000-1289,35.76,Cocoa,16:32:40.221,2025,3,Friday,16,Afternoon,Medium
2025-03-14,card,ANON-0000-0000-1290,25.96,Americano,17:05:24.113,2025,3,Friday,17,Evening,Low
2025-03-14,card,ANON-0000-0000-1167,25.96,Americano,17:22:14.665,2025,3,Friday,17,Evening,Low
2025-03-14,card,ANON-0000-0000-1191,35.76,Latte,17:27:15.280,2025,3,Friday,17,Evening,Medium
2025-03-14,card,ANON-0000-0000-1165,35.76,Latte,17:28:38.332,2025,3,Friday,17,Evening,Medium
2025-03-14,card,ANON-0000-0000-1291,25.96,Americano,20:20:22.022,2025,3,Friday,20,Evening,Low
2025-03-14,card,ANON-0000-0000-1214,25.96,Americano,21:40:43.586,2025,3,Friday,21,Evening,Low
2025-03-15,card,ANON-0000-0000-1163,30.86,Americano with Milk,09:53:22.276,2025,3,Saturday,9,Morning,Medium
2025-03-15,card,ANON-0000-0000-1158,35.76,Cappuccino,10:03:22.542,2025,3,Saturday,10,Morning,Medium
2025-03-15,card,ANON-0000-0000-1167,25.96,Americano,13:55:41.953,2025,3,Saturday,13,Afternoon,Low
2025-03-15,card,ANON-0000-0000-0046,35.76,Cappuccino,17:10:23.402,2025,3,Saturday,17,Evening,Medium
2025-03-15,card,ANON-0000-0000-1152,30.86,Americano with Milk,17:12:08.359,2025,3,Saturday,17,Evening,Medium
2025-03-15,card,ANON-0000-0000-1217,30.86,Americano with Milk,19:30:36.505,2025,3,Saturday,19,Evening,Medium
2025-03-15,card,ANON-0000-0000-1292,35.76,Cappuccino,19:51:27.089,2025,3,Saturday,19,Evening,Medium
